horizon,day,slot,index,feature,coefficient,residual_sigma2,n_obs
2,1,2,64,A*slot_pm,0.0038355022353313696,0.007795153315238927,319
2,1,2,65,A*weekday_vs_weekend*E_w,0.0,0.007795153315238927,319
2,1,2,66,A*slot_pm*E_w,-0.0009643664289277385,0.007795153315238927,319
2,1,2,67,A*weekday_vs_weekend*b_hat,0.0,0.007795153315238927,319
2,1,2,68,A*slot_pm*b_hat,-0.0014409190504927742,0.007795153315238927,319
2,1,2,69,A*yesterday_step_count,0.017754196260040163,0.007795153315238927,319
2,1,2,70,A*ema_step_count,-0.02663898873744064,0.007795153315238927,319
2,1,2,71,A*prior2hour_step_count,-0.03455969014474982,0.007795153315238927,319
2,1,2,73,A*active_status_fraction_7days,-0.01779358888047629,0.007795153315238927,319
2,1,2,74,A*recent_burden,0.009188440480252942,0.007795153315238927,319
2,1,2,75,A*salience_yesterday,0.018288349900168203,0.007795153315238927,319
2,1,2,76,A*walk_interaction_7d,-0.07265979897886175,0.007795153315238927,319
3,2,1,0,intercept,-0.03715355652014059,0.000938030222344443,319
3,2,1,1,weekday_vs_weekend,0.0,0.000938030222344443,319
3,2,1,2,slot_pm,0.0,0.000938030222344443,319
3,2,1,3,E_w,-0.007893868820982301,0.000938030222344443,319
3,2,1,4,weekday_vs_weekend*E_w,0.0,0.000938030222344443,319
3,2,1,5,slot_pm*E_w,0.0,0.000938030222344443,319
3,2,1,6,b_hat,0.565336238214789,0.000938030222344443,319
3,2,1,7,weekday_vs_weekend*b_hat,0.0,0.000938030222344443,319
3,2,1,8,slot_pm*b_hat,0.0,0.000938030222344443,319
3,2,1,9,b_tilde,0.0,0.000938030222344443,319
3,2,1,10,M_Y_day1_fourSC_morning,-0.027512789465140998,0.000938030222344443,319
3,2,1,11,M_Y_day1_fourSC_afternoon,-0.02959261528621516,0.000938030222344443,319
3,2,1,12,M_Y_day1_anticipated_affect,0.40752153585634526,0.000938030222344443,319
3,2,1,13,M_Y_day2_fourSC_morning,0.0,0.000938030222344443,319
3,2,1,14,M_Y_day2_fourSC_afternoon,0.0,0.000938030222344443,319
3,2,1,15,M_Y_day2_anticipated_affect,0.0,0.000938030222344443,319
3,2,1,16,M_Y_day3_fourSC_morning,0.0,0.000938030222344443,319
3,2,1,17,M_Y_day3_fourSC_afternoon,0.0,0.000938030222344443,319
3,2,1,18,M_Y_day3_anticipated_affect,0.0,0.000938030222344443,319
3,2,1,19,M_Y_day4_fourSC_morning,0.0,0.000938030222344443,319
3,2,1,20,M_Y_day4_fourSC_afternoon,0.0,0.000938030222344443,319
3,2,1,21,M_Y_day4_anticipated_affect,0.0,0.000938030222344443,319
3,2,1,22,M_Y_day5_fourSC_morning,0.0,0.000938030222344443,319
3,2,1,23,M_Y_day5_fourSC_afternoon,0.0,0.000938030222344443,319
3,2,1,24,M_Y_day5_anticipated_affect,0.0,0.000938030222344443,319
3,2,1,25,M_Y_day6_fourSC_morning,0.0,0.000938030222344443,319
3,2,1,26,M_Y_day6_fourSC_afternoon,0.0,0.000938030222344443,319
3,2,1,27,M_Y_day6_anticipated_affect,0.0,0.000938030222344443,319
3,2,1,28,M_E_day1_pageview_morning,0.04644209584727901,0.000938030222344443,319
3,2,1,29,M_E_day1_pageview_afternoon,-0.04361038678950262,0.000938030222344443,319
3,2,1,30,M_E_day1_morning_fitbit_wear,-0.05721975937929969,0.000938030222344443,319
3,2,1,31,M_E_day1_daily_survey_complete,0.022928930097609306,0.000938030222344443,319
3,2,1,32,M_E_day2_pageview_morning,0.0,0.000938030222344443,319
3,2,1,33,M_E_day2_pageview_afternoon,0.0,0.000938030222344443,319
3,2,1,34,M_E_day2_morning_fitbit_wear,0.0,0.000938030222344443,319
3,2,1,35,M_E_day2_daily_survey_complete,0.0,0.000938030222344443,319
3,2,1,36,M_E_day3_pageview_morning,0.0,0.000938030222344443,319
3,2,1,37,M_E_day3_pageview_afternoon,0.0,0.000938030222344443,319
3,2,1,38,M_E_day3_morning_fitbit_wear,0.0,0.000938030222344443,319
3,2,1,39,M_E_day3_daily_survey_complete,0.0,0.000938030222344443,319
3,2,1,40,M_E_day4_pageview_morning,0.0,0.000938030222344443,319
3,2,1,41,M_E_day4_pageview_afternoon,0.0,0.000938030222344443,319
3,2,1,42,M_E_day4_morning_fitbit_wear,0.0,0.000938030222344443,319
3,2,1,43,M_E_day4_daily_survey_complete,0.0,0.000938030222344443,319
3,2,1,44,M_E_day5_pageview_morning,0.0,0.000938030222344443,319
