horizon,day,slot,index,feature,coefficient,residual_sigma2,n_obs
10,5,2,37,M_E_day3_pageview_afternoon,-0.07106413085252906,0.00550941137064396,319
10,5,2,38,M_E_day3_morning_fitbit_wear,0.0024121590078180384,0.00550941137064396,319
10,5,2,39,M_E_day3_daily_survey_complete,-0.1909422175391331,0.00550941137064396,319
10,5,2,40,M_E_day4_pageview_morning,0.011226238736484031,0.00550941137064396,319
10,5,2,41,M_E_day4_pageview_afternoon,0.13208501072471757,0.00550941137064396,319
10,5,2,42,M_E_day4_morning_fitbit_wear,-0.0969673443468614,0.00550941137064396,319
10,5,2,43,M_E_day4_daily_survey_complete,-0.02490498866467658,0.00550941137064396,319
10,5,2,44,M_E_day5_pageview_morning,-0.02344643962903733,0.00550941137064396,319
10,5,2,45,M_E_day5_pageview_afternoon,0.0,0.00550941137064396,319
10,5,2,46,M_E_day5_morning_fitbit_wear,0.0,0.00550941137064396,319
10,5,2,47,M_E_day5_daily_survey_complete,0.0,0.00550941137064396,319
10,5,2,48,M_E_day6_pageview_morning,0.0,0.00550941137064396,319
10,5,2,49,M_E_day6_pageview_afternoon,0.0,0.00550941137064396,319
10,5,2,50,M_E_day6_morning_fitbit_wear,0.0,0.00550941137064396,319
10,5,2,51,M_E_day6_daily_survey_complete,0.0,0.00550941137064396,319
10,5,2,52,yesterday_step_count,-0.050514948493703374,0.00550941137064396,319
10,5,2,53,ema_step_count,0.024848019864231016,0.00550941137064396,319
10,5,2,54,prior2hour_step_count,-0.0015775476173453553,0.00550941137064396,319
10,5,2,56,active_status_fraction_7days,0.12985550835422882,0.00550941137064396,319
10,5,2,57,recent_burden,0.0060288656000342606,0.00550941137064396,319
10,5,2,58,salience_yesterday,-0.02262369619298776,0.00550941137064396,319
10,5,2,59,walk_interaction_7d,-0.026148860005886464,0.00550941137064396,319
10,5,2,60,A,-0.02801778782816166,0.00550941137064396,319
10,5,2,61,A*E_w,0.008917720521106925,0.00550941137064396,319
10,5,2,62,A*b_hat,0.011168077056011787,0.00550941137064396,319
10,5,2,63,A*weekday_vs_weekend,0.0,0.00550941137064396,319
10,5,2,64,A*slot_pm,-0.028017787828161823,0.00550941137064396,319
10,5,2,65,A*weekday_vs_weekend*E_w,0.0,0.00550941137064396,319
10,5,2,66,A*slot_pm*E_w,0.008917720521106306,0.00550941137064396,319
10,5,2,67,A*weekday_vs_weekend*b_hat,0.0,0.00550941137064396,319
10,5,2,68,A*slot_pm*b_hat,0.011168077056011706,0.00550941137064396,319
10,5,2,69,A*yesterday_step_count,-0.0002559357934155643,0.00550941137064396,319
10,5,2,70,A*ema_step_count,-0.003676569241413748,0.00550941137064396,319
10,5,2,71,A*prior2hour_step_count,-0.012715080195739322,0.00550941137064396,319
10,5,2,73,A*active_status_fraction_7days,-0.0012246721652433069,0.00550941137064396,319
10,5,2,74,A*recent_burden,0.0036543126181633923,0.00550941137064396,319
10,5,2,75,A*salience_yesterday,0.03929995440923825,0.00550941137064396,319
10,5,2,76,A*walk_interaction_7d,-0.04575892517332196,0.00550941137064396,319
11,6,1,0,intercept,-0.049987286833248344,0.013671050335782716,319
11,6,1,1,weekday_vs_weekend,-0.04998728683321368,0.013671050335782716,319
11,6,1,2,slot_pm,0.0,0.013671050335782716,319
11,6,1,3,E_w,-0.029892642697364913,0.013671050335782716,319
11,6,1,4,weekday_vs_weekend*E_w,-0.02989264269736531,0.013671050335782716,319
11,6,1,5,slot_pm*E_w,0.0,0.013671050335782716,319
11,6,1,6,b_hat,0.6203494119866187,0.013671050335782716,319
11,6,1,7,weekday_vs_weekend*b_hat,0.6203494119866078,0.013671050335782716,319
11,6,1,8,slot_pm*b_hat,0.0,0.013671050335782716,319
11,6,1,9,b_tilde,0.0,0.013671050335782716,319
11,6,1,10,M_Y_day1_fourSC_morning,-0.009855487058143982,0.013671050335782716,319
11,6,1,11,M_Y_day1_fourSC_afternoon,-0.02066993855017221,0.013671050335782716,319
11,6,1,12,M_Y_day1_anticipated_affect,0.39835605560997595,0.013671050335782716,319
11,6,1,13,M_Y_day2_fourSC_morning,-0.011834003846992881,0.013671050335782716,319
11,6,1,14,M_Y_day2_fourSC_afternoon,0.05476934603985475,0.013671050335782716,319
11,6,1,15,M_Y_day2_anticipated_affect,0.06317605028584694,0.013671050335782716,319
11,6,1,16,M_Y_day3_fourSC_morning,0.01991178142569151,0.013671050335782716,319
11,6,1,17,M_Y_day3_fourSC_afternoon,0.04595968986000391,0.013671050335782716,319
11,6,1,18,M_Y_day3_anticipated_affect,0.04205828992507728,0.013671050335782716,319
11,6,1,19,M_Y_day4_fourSC_morning,0.01047792081167805,0.013671050335782716,319
11,6,1,20,M_Y_day4_fourSC_afternoon,0.05579906769326604,0.013671050335782716,319
11,6,1,21,M_Y_day4_anticipated_affect,0.2962271703752845,0.013671050335782716,319
11,6,1,22,M_Y_day5_fourSC_morning,-0.06612734221034078,0.013671050335782716,319
11,6,1,23,M_Y_day5_fourSC_afternoon,-0.04183427388453648,0.013671050335782716,319
11,6,1,24,M_Y_day5_anticipated_affect,0.39029712302024444,0.013671050335782716,319
11,6,1,25,M_Y_day6_fourSC_morning,0.0,0.013671050335782716,319
11,6,1,26,M_Y_day6_fourSC_afternoon,0.0,0.013671050335782716,319
11,6,1,27,M_Y_day6_anticipated_affect,0.0,0.013671050335782716,319
11,6,1,28,M_E_day1_pageview_morning,-0.004069088349126478,0.013671050335782716,319
11,6,1,29,M_E_day1_pageview_afternoon,-0.00533156004774711,0.013671050335782716,319
11,6,1,30,M_E_day1_morning_fitbit_wear,0.10672651790849452,0.013671050335782716,319
11,6,1,31,M_E_day1_daily_survey_complete,0.1389023547888572,0.013671050335782716,319
11,6,1,32,M_E_day2_pageview_morning,0.048100719083059934,0.013671050335782716,319
11,6,1,33,M_E_day2_pageview_afternoon,0.03590571791356022,0.013671050335782716,319
11,6,1,34,M_E_day2_morning_fitbit_wear,0.002320855854594141,0.013671050335782716,319
11,6,1,35,M_E_day2_daily_survey_complete,-0.0955386237173672,0.013671050335782716,319
11,6,1,36,M_E_day3_pageview_morning,-0.00848472000218493,0.013671050335782716,319
11,6,1,37,M_E_day3_pageview_afternoon,-0.06865811366785163,0.013671050335782716,319
11,6,1,38,M_E_day3_morning_fitbit_wear,-0.037857785970697895,0.013671050335782716,319
11,6,1,39,M_E_day3_daily_survey_complete,-0.21545363535018122,0.013671050335782716,319
11,6,1,40,M_E_day4_pageview_morning,0.008849339860329862,0.013671050335782716,319
11,6,1,41,M_E_day4_pageview_afternoon,0.1390293105306602,0.013671050335782716,319
11,6,1,42,M_E_day4_morning_fitbit_wear,-0.10422883546799051,0.013671050335782716,319
11,6,1,43,M_E_day4_daily_survey_complete,-0.025945003972585375,0.013671050335782716,319
11,6,1,44,M_E_day5_pageview_morning,-0.012311351730968402,0.013671050335782716,319
11,6,1,45,M_E_day5_pageview_afternoon,-0.004385134857310169,0.013671050335782716,319
11,6,1,46,M_E_day5_morning_fitbit_wear,-0.027474023652657185,0.013671050335782716,319
11,6,1,47,M_E_day5_daily_survey_complete,0.05161510577722234,0.013671050335782716,319
11,6,1,48,M_E_day6_pageview_morning,0.0,0.013671050335782716,319
11,6,1,49,M_E_day6_pageview_afternoon,0.0,0.013671050335782716,319
11,6,1,50,M_E_day6_morning_fitbit_wear,0.0,0.013671050335782716,319
11,6,1,51,M_E_day6_daily_survey_complete,0.0,0.013671050335782716,319
11,6,1,52,yesterday_step_count,-0.05764552165814682,0.013671050335782716,319
11,6,1,53,ema_step_count,0.026856343698863624,0.013671050335782716,319
11,6,1,54,prior2hour_step_count,-0.02001061108867545,0.013671050335782716,319
11,6,1,56,active_status_fraction_7days,0.1233223175504506,0.013671050335782716,319
11,6,1,57,recent_burden,-3.9691058217686365e-05,0.013671050335782716,319
11,6,1,58,salience_yesterday,-0.12224857853348087,0.013671050335782716,319
11,6,1,59,walk_interaction_7d,-0.07880044625530122,0.013671050335782716,319
11,6,1,60,A,-0.03591602099869476,0.013671050335782716,319
11,6,1,61,A*E_w,0.009826577011115068,0.013671050335782716,319
11,6,1,62,A*b_hat,0.009905366950227432,0.013671050335782716,319
11,6,1,63,A*weekday_vs_weekend,-0.03591602099869458,0.013671050335782716,319
11,6,1,64,A*slot_pm,0.0,0.013671050335782716,319
11,6,1,65,A*weekday_vs_weekend*E_w,0.009826577011115285,0.013671050335782716,319
11,6,1,66,A*slot_pm*E_w,0.0,0.013671050335782716,319
11,6,1,67,A*weekday_vs_weekend*b_hat,0.009905366950227432,0.013671050335782716,319
11,6,1,68,A*slot_pm*b_hat,0.0,0.013671050335782716,319
11,6,1,69,A*yesterday_step_count,-0.02438344938598951,0.013671050335782716,319
11,6,1,70,A*ema_step_count,0.002072371748626214,0.013671050335782716,319
11,6,1,71,A*prior2hour_step_count,-0.003095622679556367,0.013671050335782716,319
11,6,1,73,A*active_status_fraction_7days,0.042972044889968156,0.013671050335782716,319
11,6,1,74,A*recent_burden,0.0205836020990165,0.013671050335782716,319
11,6,1,75,A*salience_yesterday,0.019629924050554186,0.013671050335782716,319
11,6,1,76,A*walk_interaction_7d,-0.07217082147166957,0.013671050335782716,319
12,6,2,0,intercept,-0.07293945465695267,0.20614309274381284,203
12,6,2,1,weekday_vs_weekend,-0.07293945465694264,0.20614309274381284,203
12,6,2,2,slot_pm,-0.07293945465694068,0.20614309274381284,203
12,6,2,3,E_w,-0.020308358454494062,0.20614309274381284,203
12,6,2,4,weekday_vs_weekend*E_w,-0.02030835845449389,0.20614309274381284,203
12,6,2,5,slot_pm*E_w,-0.020308358454493247,0.20614309274381284,203
12,6,2,6,b_hat,0.4231880693651191,0.20614309274381284,203
12,6,2,7,weekday_vs_weekend*b_hat,0.42318806936513526,0.20614309274381284,203
12,6,2,8,slot_pm*b_hat,0.4231880693651493,0.20614309274381284,203
12,6,2,9,b_tilde,0.0,0.20614309274381284,203
12,6,2,10,M_Y_day1_fourSC_morning,0.009112982468210285,0.20614309274381284,203
12,6,2,11,M_Y_day1_fourSC_afternoon,-0.032941665890015986,0.20614309274381284,203
12,6,2,12,M_Y_day1_anticipated_affect,0.3808955030801819,0.20614309274381284,203
12,6,2,13,M_Y_day2_fourSC_morning,0.018727171509007583,0.20614309274381284,203
12,6,2,14,M_Y_day2_fourSC_afternoon,0.014222434907715813,0.20614309274381284,203
12,6,2,15,M_Y_day2_anticipated_affect,0.035589043596762585,0.20614309274381284,203
12,6,2,16,M_Y_day3_fourSC_morning,0.02062292108711097,0.20614309274381284,203
12,6,2,17,M_Y_day3_fourSC_afternoon,0.03254341572258012,0.20614309274381284,203
12,6,2,18,M_Y_day3_anticipated_affect,-0.06449578766752961,0.20614309274381284,203
12,6,2,19,M_Y_day4_fourSC_morning,0.04594006010351628,0.20614309274381284,203
12,6,2,20,M_Y_day4_fourSC_afternoon,0.04785459308516631,0.20614309274381284,203
12,6,2,21,M_Y_day4_anticipated_affect,0.4322905090407806,0.20614309274381284,203
12,6,2,22,M_Y_day5_fourSC_morning,-0.06258392435429083,0.20614309274381284,203
12,6,2,23,M_Y_day5_fourSC_afternoon,-0.07788640791152791,0.20614309274381284,203
12,6,2,24,M_Y_day5_anticipated_affect,0.6135135651978744,0.20614309274381284,203
12,6,2,25,M_Y_day6_fourSC_morning,-0.00974811062990608,0.20614309274381284,203
12,6,2,26,M_Y_day6_fourSC_afternoon,0.0,0.20614309274381284,203
12,6,2,27,M_Y_day6_anticipated_affect,0.0,0.20614309274381284,203
12,6,2,28,M_E_day1_pageview_morning,-0.007892094175221197,0.20614309274381284,203
12,6,2,29,M_E_day1_pageview_afternoon,-0.0007787586452244819,0.20614309274381284,203
12,6,2,30,M_E_day1_morning_fitbit_wear,0.16971326665990957,0.20614309274381284,203
12,6,2,31,M_E_day1_daily_survey_complete,0.13075558960859485,0.20614309274381284,203
12,6,2,32,M_E_day2_pageview_morning,0.04321348931694615,0.20614309274381284,203
12,6,2,33,M_E_day2_pageview_afternoon,0.044074646803456984,0.20614309274381284,203
12,6,2,34,M_E_day2_morning_fitbit_wear,0.0008955204758729667,0.20614309274381284,203
12,6,2,35,M_E_day2_daily_survey_complete,-0.07723917540609994,0.20614309274381284,203
12,6,2,36,M_E_day3_pageview_morning,0.021576650004981553,0.20614309274381284,203
12,6,2,37,M_E_day3_pageview_afternoon,-0.07125088294716049,0.20614309274381284,203
12,6,2,38,M_E_day3_morning_fitbit_wear,-0.051541882142486416,0.20614309274381284,203
12,6,2,39,M_E_day3_daily_survey_complete,-0.2346798607279426,0.20614309274381284,203
12,6,2,40,M_E_day4_pageview_morning,0.010121101366433204,0.20614309274381284,203
12,6,2,41,M_E_day4_pageview_afternoon,0.13323738690637127,0.20614309274381284,203
12,6,2,42,M_E_day4_morning_fitbit_wear,-0.16189493428227697,0.20614309274381284,203
12,6,2,43,M_E_day4_daily_survey_complete,0.016560517023444507,0.20614309274381284,203
12,6,2,44,M_E_day5_pageview_morning,-0.013178965792530355,0.20614309274381284,203
12,6,2,45,M_E_day5_pageview_afternoon,0.004493786686398251,0.20614309274381284,203
12,6,2,46,M_E_day5_morning_fitbit_wear,-0.04561579526645341,0.20614309274381284,203
12,6,2,47,M_E_day5_daily_survey_complete,0.04623548381305173,0.20614309274381284,203
12,6,2,48,M_E_day6_pageview_morning,-0.06931192265429573,0.20614309274381284,203
12,6,2,49,M_E_day6_pageview_afternoon,0.0,0.20614309274381284,203
12,6,2,50,M_E_day6_morning_fitbit_wear,0.0,0.20614309274381284,203
12,6,2,51,M_E_day6_daily_survey_complete,0.0,0.20614309274381284,203
12,6,2,52,yesterday_step_count,-0.07350249301325001,0.20614309274381284,203
12,6,2,53,ema_step_count,0.11402602587861638,0.20614309274381284,203
12,6,2,54,prior2hour_step_count,-0.15320241650278218,0.20614309274381284,203
12,6,2,56,active_status_fraction_7days,0.17001329066888307,0.20614309274381284,203
12,6,2,57,recent_burden,0.00789523692263934,0.20614309274381284,203
12,6,2,58,salience_yesterday,-0.20531075350765016,0.20614309274381284,203
12,6,2,59,walk_interaction_7d,-0.16375831454091114,0.20614309274381284,203
12,6,2,60,A,-0.14043114621687192,0.20614309274381284,203
12,6,2,61,A*E_w,0.019640610694750295,0.20614309274381284,203
12,6,2,62,A*b_hat,0.05046481060431794,0.20614309274381284,203
12,6,2,63,A*weekday_vs_weekend,-0.14043114621687072,0.20614309274381284,203
12,6,2,64,A*slot_pm,-0.1404311462168719,0.20614309274381284,203
12,6,2,65,A*weekday_vs_weekend*E_w,0.019640610694753213,0.20614309274381284,203
12,6,2,66,A*slot_pm*E_w,0.019640610694754354,0.20614309274381284,203
12,6,2,67,A*weekday_vs_weekend*b_hat,0.050464810604318164,0.20614309274381284,203
12,6,2,68,A*slot_pm*b_hat,0.05046481060431831,0.20614309274381284,203
12,6,2,69,A*yesterday_step_count,0.01643307045806316,0.20614309274381284,203
12,6,2,70,A*ema_step_count,0.017014622418637146,0.20614309274381284,203
12,6,2,71,A*prior2hour_step_count,0.1737885457327636,0.20614309274381284,203
12,6,2,73,A*active_status_fraction_7days,-0.17772453750852263,0.20614309274381284,203
12,6,2,74,A*recent_burden,-0.0033711174239293464,0.20614309274381284,203
12,6,2,75,A*salience_yesterday,0.3522641990722501,0.20614309274381284,203
12,6,2,76,A*walk_interaction_7d,0.21246632642251384,0.20614309274381284,203
