horizon,day,slot,index,feature,coefficient,residual_sigma2,n_obs
4,2,2,15,M_Y_day2_anticipated_affect,0.0,0.0029386560978552534,319
4,2,2,16,M_Y_day3_fourSC_morning,0.0,0.0029386560978552534,319
4,2,2,17,M_Y_day3_fourSC_afternoon,0.0,0.0029386560978552534,319
4,2,2,18,M_Y_day3_anticipated_affect,0.0,0.0029386560978552534,319
4,2,2,19,M_Y_day4_fourSC_morning,0.0,0.0029386560978552534,319
4,2,2,20,M_Y_day4_fourSC_afternoon,0.0,0.0029386560978552534,319
4,2,2,21,M_Y_day4_anticipated_affect,0.0,0.0029386560978552534,319
4,2,2,22,M_Y_day5_fourSC_morning,0.0,0.0029386560978552534,319
4,2,2,23,M_Y_day5_fourSC_afternoon,0.0,0.0029386560978552534,319
4,2,2,24,M_Y_day5_anticipated_affect,0.0,0.0029386560978552534,319
4,2,2,25,M_Y_day6_fourSC_morning,0.0,0.0029386560978552534,319
4,2,2,26,M_Y_day6_fourSC_afternoon,0.0,0.0029386560978552534,319
4,2,2,27,M_Y_day6_anticipated_affect,0.0,0.0029386560978552534,319
4,2,2,28,M_E_day1_pageview_morning,0.03248343075221061,0.0029386560978552534,319
4,2,2,29,M_E_day1_pageview_afternoon,-0.03384246767054448,0.0029386560978552534,319
4,2,2,30,M_E_day1_morning_fitbit_wear,-0.06521877362689715,0.0029386560978552534,319
4,2,2,31,M_E_day1_daily_survey_complete,0.028310457449936252,0.0029386560978552534,319
4,2,2,32,M_E_day2_pageview_morning,0.03852125776456879,0.0029386560978552534,319
4,2,2,33,M_E_day2_pageview_afternoon,0.0,0.0029386560978552534,319
4,2,2,34,M_E_day2_morning_fitbit_wear,0.0,0.0029386560978552534,319
4,2,2,35,M_E_day2_daily_survey_complete,0.0,0.0029386560978552534,319
4,2,2,36,M_E_day3_pageview_morning,0.0,0.0029386560978552534,319
4,2,2,37,M_E_day3_pageview_afternoon,0.0,0.0029386560978552534,319
4,2,2,38,M_E_day3_morning_fitbit_wear,0.0,0.0029386560978552534,319
4,2,2,39,M_E_day3_daily_survey_complete,0.0,0.0029386560978552534,319
4,2,2,40,M_E_day4_pageview_morning,0.0,0.0029386560978552534,319
4,2,2,41,M_E_day4_pageview_afternoon,0.0,0.0029386560978552534,319
4,2,2,42,M_E_day4_morning_fitbit_wear,0.0,0.0029386560978552534,319
4,2,2,43,M_E_day4_daily_survey_complete,0.0,0.0029386560978552534,319
4,2,2,44,M_E_day5_pageview_morning,0.0,0.0029386560978552534,319
4,2,2,45,M_E_day5_pageview_afternoon,0.0,0.0029386560978552534,319
4,2,2,46,M_E_day5_morning_fitbit_wear,0.0,0.0029386560978552534,319
4,2,2,47,M_E_day5_daily_survey_complete,0.0,0.0029386560978552534,319
4,2,2,48,M_E_day6_pageview_morning,0.0,0.0029386560978552534,319
4,2,2,49,M_E_day6_pageview_afternoon,0.0,0.0029386560978552534,319
4,2,2,50,M_E_day6_morning_fitbit_wear,0.0,0.0029386560978552534,319
4,2,2,51,M_E_day6_daily_survey_complete,0.0,0.0029386560978552534,319
4,2,2,52,yesterday_step_count,0.005764480780420684,0.0029386560978552534,319
4,2,2,53,ema_step_count,0.018295634384620278,0.0029386560978552534,319
4,2,2,54,prior2hour_step_count,-0.013569422002380482,0.0029386560978552534,319
4,2,2,56,active_status_fraction_7days,0.14931192026148526,0.0029386560978552534,319
4,2,2,57,recent_burden,0.0038295535830308557,0.0029386560978552534,319
4,2,2,58,salience_yesterday,0.017368953633295634,0.0029386560978552534,319
4,2,2,59,walk_interaction_7d,-0.026850818207303846,0.0029386560978552534,319
4,2,2,60,A,0.01131343752064831,0.0029386560978552534,319
4,2,2,61,A*E_w,-0.004747939856675496,0.0029386560978552534,319
4,2,2,62,A*b_hat,0.013241716570633779,0.0029386560978552534,319
4,2,2,63,A*weekday_vs_weekend,0.0,0.0029386560978552534,319
4,2,2,64,A*slot_pm,0.01131343752064854,0.0029386560978552534,319
4,2,2,65,A*weekday_vs_weekend*E_w,0.0,0.0029386560978552534,319
4,2,2,66,A*slot_pm*E_w,-0.004747939856675384,0.0029386560978552534,319
4,2,2,67,A*weekday_vs_weekend*b_hat,0.0,0.0029386560978552534,319
4,2,2,68,A*slot_pm*b_hat,0.0132417165706338,0.0029386560978552534,319
4,2,2,69,A*yesterday_step_count,-0.0007082817871329605,0.0029386560978552534,319
4,2,2,70,A*ema_step_count,-0.0102691724060168,0.0029386560978552534,319
4,2,2,71,A*prior2hour_step_count,0.01591159725841941,0.0029386560978552534,319
4,2,2,73,A*active_status_fraction_7days,-0.019733940310683193,0.0029386560978552534,319
4,2,2,74,A*recent_burden,-0.0043512871433167895,0.0029386560978552534,319
4,2,2,75,A*salience_yesterday,-0.008518175454389031,0.0029386560978552534,319
4,2,2,76,A*walk_interaction_7d,0.0031183561433733046,0.0029386560978552534,319
5,3,1,0,intercept,-0.08579816002268344,0.0011709093319266404,319
5,3,1,1,weekday_vs_weekend,0.0,0.0011709093319266404,319
5,3,1,2,slot_pm,0.0,0.0011709093319266404,319
5,3,1,3,E_w,-0.005683604000773371,0.0011709093319266404,319
5,3,1,4,weekday_vs_weekend*E_w,0.0,0.0011709093319266404,319
5,3,1,5,slot_pm*E_w,0.0,0.0011709093319266404,319
5,3,1,6,b_hat,0.6171798794425872,0.0011709093319266404,319
5,3,1,7,weekday_vs_weekend*b_hat,0.0,0.0011709093319266404,319
5,3,1,8,slot_pm*b_hat,0.0,0.0011709093319266404,319
5,3,1,9,b_tilde,0.0,0.0011709093319266404,319
5,3,1,10,M_Y_day1_fourSC_morning,-0.046160210940853645,0.0011709093319266404,319
5,3,1,11,M_Y_day1_fourSC_afternoon,-0.06275276379705275,0.0011709093319266404,319
5,3,1,12,M_Y_day1_anticipated_affect,0.37728529701430985,0.0011709093319266404,319
5,3,1,13,M_Y_day2_fourSC_morning,0.011915868811992266,0.0011709093319266404,319
5,3,1,14,M_Y_day2_fourSC_afternoon,0.04445581454770921,0.0011709093319266404,319
5,3,1,15,M_Y_day2_anticipated_affect,0.2697391686244712,0.0011709093319266404,319
5,3,1,16,M_Y_day3_fourSC_morning,0.0,0.0011709093319266404,319
5,3,1,17,M_Y_day3_fourSC_afternoon,0.0,0.0011709093319266404,319
5,3,1,18,M_Y_day3_anticipated_affect,0.0,0.0011709093319266404,319
5,3,1,19,M_Y_day4_fourSC_morning,0.0,0.0011709093319266404,319
5,3,1,20,M_Y_day4_fourSC_afternoon,0.0,0.0011709093319266404,319
5,3,1,21,M_Y_day4_anticipated_affect,0.0,0.0011709093319266404,319
5,3,1,22,M_Y_day5_fourSC_morning,0.0,0.0011709093319266404,319
5,3,1,23,M_Y_day5_fourSC_afternoon,0.0,0.0011709093319266404,319
5,3,1,24,M_Y_day5_anticipated_affect,0.0,0.0011709093319266404,319
5,3,1,25,M_Y_day6_fourSC_morning,0.0,0.0011709093319266404,319
5,3,1,26,M_Y_day6_fourSC_afternoon,0.0,0.0011709093319266404,319
5,3,1,27,M_Y_day6_anticipated_affect,0.0,0.0011709093319266404,319
5,3,1,28,M_E_day1_pageview_morning,0.04181164619630605,0.0011709093319266404,319
5,3,1,29,M_E_day1_pageview_afternoon,-0.03796918452503483,0.0011709093319266404,319
5,3,1,30,M_E_day1_morning_fitbit_wear,0.021827069660307365,0.0011709093319266404,319
5,3,1,31,M_E_day1_daily_survey_complete,0.039586876564214286,0.0011709093319266404,319
5,3,1,32,M_E_day2_pageview_morning,0.039888839108066274,0.0011709093319266404,319
5,3,1,33,M_E_day2_pageview_afternoon,-0.0015860164576747163,0.0011709093319266404,319
5,3,1,34,M_E_day2_morning_fitbit_wear,-0.12675490550648805,0.0011709093319266404,319
5,3,1,35,M_E_day2_daily_survey_complete,-0.0283856775089678,0.0011709093319266404,319
5,3,1,36,M_E_day3_pageview_morning,0.0,0.0011709093319266404,319
5,3,1,37,M_E_day3_pageview_afternoon,0.0,0.0011709093319266404,319
5,3,1,38,M_E_day3_morning_fitbit_wear,0.0,0.0011709093319266404,319
5,3,1,39,M_E_day3_daily_survey_complete,0.0,0.0011709093319266404,319
5,3,1,40,M_E_day4_pageview_morning,0.0,0.0011709093319266404,319
5,3,1,41,M_E_day4_pageview_afternoon,0.0,0.0011709093319266404,319
5,3,1,42,M_E_day4_morning_fitbit_wear,0.0,0.0011709093319266404,319
5,3,1,43,M_E_day4_daily_survey_complete,0.0,0.0011709093319266404,319
5,3,1,44,M_E_day5_pageview_morning,0.0,0.0011709093319266404,319
5,3,1,45,M_E_day5_pageview_afternoon,0.0,0.0011709093319266404,319
5,3,1,46,M_E_day5_morning_fitbit_wear,0.0,0.0011709093319266404,319
5,3,1,47,M_E_day5_daily_survey_complete,0.0,0.0011709093319266404,319
5,3,1,48,M_E_day6_pageview_morning,0.0,0.0011709093319266404,319
5,3,1,49,M_E_day6_pageview_afternoon,0.0,0.0011709093319266404,319
5,3,1,50,M_E_day6_morning_fitbit_wear,0.0,0.0011709093319266404,319
5,3,1,51,M_E_day6_daily_survey_complete,0.0,0.0011709093319266404,319
5,3,1,52,yesterday_step_count,0.00902094295195358,0.0011709093319266404,319
