horizon,day,slot,index,feature,coefficient,residual_sigma2,n_obs,ci_low,ci_high,ci_level,boot_se
3,2,1,72,A*active_status_fraction_7days,0.020114514200514026,0.0008869836273941462,290,-0.028010608216553372,0.04270521648439842,0.95,0.018972189313089645
3,2,1,73,A*recent_burden,-0.002761115252124342,0.0008869836273941462,290,-0.014700602780793859,0.01028741819940568,0.95,0.006310130235409787
3,2,1,74,A*salience_yesterday,0.014753341294129052,0.0008869836273941462,290,-0.017510589571721507,0.042446784521472714,0.95,0.015368903629318531
3,2,1,75,A*walk_interaction_7d,0.06330816944838841,0.0008869836273941462,290,-0.036357791937635935,0.13089154817552143,0.95,0.04181394530340315
4,2,2,0,intercept,0.004543565344236749,0.003824956071179842,290,-0.02193884698078459,0.19422407751584728,0.95,0.05323437208498887
4,2,2,1,weekday_vs_weekend,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,2,slot_pm,0.004543565344224729,0.003824956071179842,290,-0.0219388469807901,0.19422407751585463,0.95,0.05323437208498795
4,2,2,3,E_w,-0.004352110572180904,0.003824956071179842,290,-0.040185345394038424,0.023985358571781083,0.95,0.01607118735709155
4,2,2,4,weekday_vs_weekend*E_w,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,5,slot_pm*E_w,-0.004352110572183885,0.003824956071179842,290,-0.04018534539403303,0.023985358571788188,0.95,0.01607118735709184
4,2,2,6,CAE_avg_lastweek,0.2976961370169239,0.003824956071179842,290,0.1794938708489724,0.3664881656935072,0.95,0.04689541714732319
4,2,2,7,weekday_vs_weekend*CAE_avg_lastweek,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,8,slot_pm*CAE_avg_lastweek,0.29769613701692027,0.003824956071179842,290,0.1794938708489786,0.3664881656935126,0.95,0.04689541714732316
4,2,2,9,M_Y_day1_fourSC_morning,-0.027146694635209762,0.003824956071179842,290,-0.08409848033274389,0.053037532882072067,0.95,0.03465698726630438
4,2,2,10,M_Y_day1_fourSC_afternoon,-0.015001994127212473,0.003824956071179842,290,-0.08935448919256016,0.07052258817921793,0.95,0.03979226366664298
4,2,2,11,M_Y_day1_anticipated_affect,0.5061261531523428,0.003824956071179842,290,0.2889647970247436,0.8074581122378692,0.95,0.13439687929582497
4,2,2,12,M_Y_day2_fourSC_morning,0.004481624824255043,0.003824956071179842,290,-0.08896489168083967,0.0875355041415717,0.95,0.04328805073072367
4,2,2,13,M_Y_day2_fourSC_afternoon,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,14,M_Y_day2_anticipated_affect,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,15,M_Y_day3_fourSC_morning,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,16,M_Y_day3_fourSC_afternoon,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,17,M_Y_day3_anticipated_affect,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,18,M_Y_day4_fourSC_morning,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,19,M_Y_day4_fourSC_afternoon,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,20,M_Y_day4_anticipated_affect,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,21,M_Y_day5_fourSC_morning,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,22,M_Y_day5_fourSC_afternoon,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,23,M_Y_day5_anticipated_affect,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,24,M_Y_day6_fourSC_morning,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,25,M_Y_day6_fourSC_afternoon,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,26,M_Y_day6_anticipated_affect,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,27,M_E_day1_pageview_morning,0.034076090352846033,0.003824956071179842,290,-0.003381042613959863,0.07651289886079038,0.95,0.02014293144439778
4,2,2,28,M_E_day1_pageview_afternoon,-0.04274138910724476,0.003824956071179842,290,-0.1003845659127924,0.011928103950570838,0.95,0.028587682520036208
4,2,2,29,M_E_day1_morning_fitbit_wear,-0.02943389991996417,0.003824956071179842,290,-0.10145421899967248,0.11250981984529305,0.95,0.052506912096742124
4,2,2,30,M_E_day1_daily_survey_complete,0.013773482931100837,0.003824956071179842,290,-0.06991557976519126,0.10594890267317646,0.95,0.044269680255013585
4,2,2,31,M_E_day2_pageview_morning,0.04192021107698826,0.003824956071179842,290,-0.011421708567923076,0.08266355490280278,0.95,0.024323837750121095
4,2,2,32,M_E_day2_pageview_afternoon,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,33,M_E_day2_morning_fitbit_wear,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,34,M_E_day2_daily_survey_complete,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,35,M_E_day3_pageview_morning,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,36,M_E_day3_pageview_afternoon,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,37,M_E_day3_morning_fitbit_wear,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,38,M_E_day3_daily_survey_complete,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,39,M_E_day4_pageview_morning,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,40,M_E_day4_pageview_afternoon,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,41,M_E_day4_morning_fitbit_wear,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,42,M_E_day4_daily_survey_complete,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,43,M_E_day5_pageview_morning,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,44,M_E_day5_pageview_afternoon,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,45,M_E_day5_morning_fitbit_wear,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,46,M_E_day5_daily_survey_complete,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,47,M_E_day6_pageview_morning,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,48,M_E_day6_pageview_afternoon,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,49,M_E_day6_morning_fitbit_wear,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,50,M_E_day6_daily_survey_complete,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,51,yesterday_step_count,0.013597837143753061,0.003824956071179842,290,-0.03263470283713428,0.04854305754368602,0.95,0.01954779765547527
4,2,2,52,ema_step_count,0.01307287081527884,0.003824956071179842,290,-0.034480995010009646,0.06562235669735096,0.95,0.025514249073268904
4,2,2,53,prior2hour_step_count,-0.013528979566925517,0.003824956071179842,290,-0.04380397488002575,0.015024816941642014,0.95,0.0144195154346714
4,2,2,54,previous7days_rpa,0.0372679226124685,0.003824956071179842,290,-0.08873277723414386,0.15936091127567198,0.95,0.06439768463220658
4,2,2,55,active_status_fraction_7days,0.16803327488392053,0.003824956071179842,290,0.006866157624984603,0.305959372695672,0.95,0.07541407373584712
4,2,2,56,recent_burden,0.0008103883194785375,0.003824956071179842,290,-0.03330972881895102,0.03592106574734782,0.95,0.017469064472651993
4,2,2,57,salience_yesterday,0.018525528184404862,0.003824956071179842,290,-0.015839306657361628,0.053805820085121865,0.95,0.01689870046108099
4,2,2,58,walk_interaction_7d,-0.009240890824308024,0.003824956071179842,290,-0.15652588452444166,0.14892726302048426,0.95,0.07622380253576924
4,2,2,59,A,0.004845889926837528,0.003824956071179842,290,-0.028268626507923333,0.034124359959901235,0.95,0.015737551905297225
4,2,2,60,A*E_w,-0.004589127674475181,0.003824956071179842,290,-0.015270069230579138,0.007211543145796112,0.95,0.005778791665289489
4,2,2,61,A*CAE_avg_lastweek,0.014425685181610807,0.003824956071179842,290,0.0015983176413245203,0.03644204268513585,0.95,0.008614343497125828
4,2,2,62,A*weekday_vs_weekend,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,63,A*slot_pm,0.004845889926837821,0.003824956071179842,290,-0.02826862650792335,0.03412435995990098,0.95,0.015737551905297242
4,2,2,64,A*weekday_vs_weekend*E_w,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,65,A*slot_pm*E_w,-0.004589127674475176,0.003824956071179842,290,-0.015270069230578111,0.007211543145795576,0.95,0.005778791665289474
4,2,2,66,A*weekday_vs_weekend*CAE_avg_lastweek,0.0,0.003824956071179842,290,0.0,0.0,0.95,0.0
4,2,2,67,A*slot_pm*CAE_avg_lastweek,0.01442568518161085,0.003824956071179842,290,0.0015983176413245,0.03644204268513585,0.95,0.008614343497125834
4,2,2,68,A*yesterday_step_count,-0.0036811521736029,0.003824956071179842,290,-0.043333767543228915,0.03979930361189935,0.95,0.02136030722587063
4,2,2,69,A*ema_step_count,-0.00881230901420134,0.003824956071179842,290,-0.06653685763209412,0.04495945736917179,0.95,0.028225562969787833
4,2,2,70,A*prior2hour_step_count,0.015716655206867883,0.003824956071179842,290,-0.02184175322986077,0.049400404855221784,0.95,0.017529394245263376
4,2,2,71,A*previous7days_rpa,0.0323929310134301,0.003824956071179842,290,-0.06546894803671115,0.09278977792843798,0.95,0.04014942942175359
4,2,2,72,A*active_status_fraction_7days,-0.015693192502346777,0.003824956071179842,290,-0.08705889045623967,0.04732067188312243,0.95,0.03281595380246207
4,2,2,73,A*recent_burden,-0.003868984906405016,0.003824956071179842,290,-0.02640947144654086,0.01753665648475141,0.95,0.011067775629323665
4,2,2,74,A*salience_yesterday,-0.004562512734356108,0.003824956071179842,290,-0.04044940015585856,0.03656713622755329,0.95,0.01881182240961954
4,2,2,75,A*walk_interaction_7d,-0.014302783445092353,0.003824956071179842,290,-0.12648916368882573,0.0677267116543711,0.95,0.049921774525332405
5,3,1,0,intercept,-0.013222992740655857,0.002476333568750492,290,-0.12344077369054768,0.3551167720009154,0.95,0.12011988366401484
5,3,1,1,weekday_vs_weekend,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,2,slot_pm,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,3,E_w,-0.013874393129985252,0.002476333568750492,290,-0.0845374189718308,0.052498072720325736,0.95,0.0342772122338331
5,3,1,4,weekday_vs_weekend*E_w,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,5,slot_pm*E_w,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,6,CAE_avg_lastweek,0.6279021626431106,0.002476333568750492,290,0.3906184966074565,0.7577800440982418,0.95,0.09508966494171246
5,3,1,7,weekday_vs_weekend*CAE_avg_lastweek,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,8,slot_pm*CAE_avg_lastweek,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,9,M_Y_day1_fourSC_morning,-0.037367068561146584,0.002476333568750492,290,-0.0971578419451987,0.04745034628568581,0.95,0.03872418435974638
5,3,1,10,M_Y_day1_fourSC_afternoon,-0.04367733004783124,0.002476333568750492,290,-0.1365077559744042,0.05000008073933941,0.95,0.04665326215227694
5,3,1,11,M_Y_day1_anticipated_affect,0.361589836132013,0.002476333568750492,290,0.2157639584011763,0.571473284340688,0.95,0.09242797871779494
5,3,1,12,M_Y_day2_fourSC_morning,0.007133690907464495,0.002476333568750492,290,-0.09853998207481646,0.08992467696102617,0.95,0.04639953677574713
5,3,1,13,M_Y_day2_fourSC_afternoon,0.06448649499893407,0.002476333568750492,290,-0.030363345069121372,0.15346282698213048,0.95,0.04952350688547657
5,3,1,14,M_Y_day2_anticipated_affect,0.26147022469750963,0.002476333568750492,290,0.10396205144635517,0.5089099848389649,0.95,0.1028190181078033
5,3,1,15,M_Y_day3_fourSC_morning,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,16,M_Y_day3_fourSC_afternoon,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,17,M_Y_day3_anticipated_affect,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,18,M_Y_day4_fourSC_morning,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,19,M_Y_day4_fourSC_afternoon,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,20,M_Y_day4_anticipated_affect,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,21,M_Y_day5_fourSC_morning,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,22,M_Y_day5_fourSC_afternoon,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,23,M_Y_day5_anticipated_affect,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,24,M_Y_day6_fourSC_morning,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,25,M_Y_day6_fourSC_afternoon,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,26,M_Y_day6_anticipated_affect,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,27,M_E_day1_pageview_morning,0.04850424803327614,0.002476333568750492,290,0.004651820184894665,0.09933447731745226,0.95,0.02404546718356486
5,3,1,28,M_E_day1_pageview_afternoon,-0.04722574157017978,0.002476333568750492,290,-0.10413447032339879,0.008973804958293547,0.95,0.029051991654108576
5,3,1,29,M_E_day1_morning_fitbit_wear,0.04846811662319068,0.002476333568750492,290,-0.08125709393670312,0.18415056535451657,0.95,0.06586165219898928
5,3,1,30,M_E_day1_daily_survey_complete,0.021287335501831678,0.002476333568750492,290,-0.07062836296822392,0.12500319791049316,0.95,0.050524770788659724
5,3,1,31,M_E_day2_pageview_morning,0.04590389167040522,0.002476333568750492,290,-0.013862868212940261,0.08943208446762863,0.95,0.026040529890595108
5,3,1,32,M_E_day2_pageview_afternoon,-0.018671866128210635,0.002476333568750492,290,-0.08890892275964735,0.030685876485518116,0.95,0.029792513645682344
5,3,1,33,M_E_day2_morning_fitbit_wear,-0.10762039707910831,0.002476333568750492,290,-0.23155614361655266,0.07058019933043574,0.95,0.0760031830787758
5,3,1,34,M_E_day2_daily_survey_complete,-0.029154724811786648,0.002476333568750492,290,-0.1381456176950521,0.07999284687845604,0.95,0.05475461005501893
5,3,1,35,M_E_day3_pageview_morning,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,36,M_E_day3_pageview_afternoon,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,37,M_E_day3_morning_fitbit_wear,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,38,M_E_day3_daily_survey_complete,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,39,M_E_day4_pageview_morning,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,40,M_E_day4_pageview_afternoon,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,41,M_E_day4_morning_fitbit_wear,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,42,M_E_day4_daily_survey_complete,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,43,M_E_day5_pageview_morning,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,44,M_E_day5_pageview_afternoon,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,45,M_E_day5_morning_fitbit_wear,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,46,M_E_day5_daily_survey_complete,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,47,M_E_day6_pageview_morning,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,48,M_E_day6_pageview_afternoon,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,49,M_E_day6_morning_fitbit_wear,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,50,M_E_day6_daily_survey_complete,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,51,yesterday_step_count,0.01180535236744606,0.002476333568750492,290,-0.04938999371525502,0.07039668590970032,0.95,0.02999192971906947
5,3,1,52,ema_step_count,0.004087490361347833,0.002476333568750492,290,-0.01023980569692782,0.030234768115940808,0.95,0.009447326824578647
5,3,1,53,prior2hour_step_count,-0.013173606582737536,0.002476333568750492,290,-0.029340428781210987,0.005906588022912743,0.95,0.008656109813068701
5,3,1,54,previous7days_rpa,0.06600733946578212,0.002476333568750492,290,-0.10704077229706913,0.20860477483228887,0.95,0.08037810915989602
5,3,1,55,active_status_fraction_7days,0.1700115542099098,0.002476333568750492,290,-0.00181476193545589,0.33873667466607643,0.95,0.08756456063633285
5,3,1,56,recent_burden,0.002100114009818441,0.002476333568750492,290,-0.0469117134205887,0.036871525142652184,0.95,0.02120416512990658
5,3,1,57,salience_yesterday,0.015519430032126491,0.002476333568750492,290,-0.014864161427160091,0.050223040693659286,0.95,0.016962362958358096
5,3,1,58,walk_interaction_7d,-0.002051132051140675,0.002476333568750492,290,-0.1507874458885133,0.17106198980263307,0.95,0.08044875187126249
5,3,1,59,A,0.00948257721032674,0.002476333568750492,290,-0.025007311218459578,0.06736938265920295,0.95,0.023219910339439043
5,3,1,60,A*E_w,-0.00324132188035161,0.002476333568750492,290,-0.019090892917960147,0.010451771112153231,0.95,0.007213479262400171
5,3,1,61,A*CAE_avg_lastweek,-0.003656983243572832,0.002476333568750492,290,-0.030123834170465966,0.029045395152359342,0.95,0.014249473726106965
5,3,1,62,A*weekday_vs_weekend,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,63,A*slot_pm,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,64,A*weekday_vs_weekend*E_w,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,65,A*slot_pm*E_w,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,66,A*weekday_vs_weekend*CAE_avg_lastweek,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,67,A*slot_pm*CAE_avg_lastweek,0.0,0.002476333568750492,290,0.0,0.0,0.95,0.0
5,3,1,68,A*yesterday_step_count,0.006320983139386295,0.002476333568750492,290,-0.009500283592120037,0.04835665789750597,0.95,0.01444825717878604
5,3,1,69,A*ema_step_count,0.0014967107473208845,0.002476333568750492,290,-0.042812051837349076,0.008297025359672947,0.95,0.012701674133752514
5,3,1,70,A*prior2hour_step_count,-2.867598142642103e-05,0.002476333568750492,290,-0.03463906200994749,0.02423299385138522,0.95,0.014803335710968637
5,3,1,71,A*previous7days_rpa,5.275984309899763e-07,0.002476333568750492,290,-0.06073968318256511,0.04828114135014036,0.95,0.02687835151111325
5,3,1,72,A*active_status_fraction_7days,-0.008919663537183214,0.002476333568750492,290,-0.08425393046204654,0.04139269504318059,0.95,0.03180127058986545
5,3,1,73,A*recent_burden,-0.004053371168843542,0.002476333568750492,290,-0.021811375413004548,0.0156845534063227,0.95,0.00929150728158601
5,3,1,74,A*salience_yesterday,-0.006822709263983833,0.002476333568750492,290,-0.03478747635085115,0.017870031672585468,0.95,0.014437994005290892
5,3,1,75,A*walk_interaction_7d,-0.017094979277973578,0.002476333568750492,290,-0.09265892247367367,0.08004717063246528,0.95,0.0426385297982331
6,3,2,0,intercept,-0.03251146617197867,0.007950733205923897,290,-0.08063117893955452,0.17406455973593266,0.95,0.06403333887641756
6,3,2,1,weekday_vs_weekend,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,2,slot_pm,-0.03251146617197437,0.007950733205923897,290,-0.08063117893957625,0.1740645597359358,0.95,0.06403333887641759
6,3,2,3,E_w,-0.008254112976005794,0.007950733205923897,290,-0.047283917606479986,0.02643836938620746,0.95,0.018552180153467837
6,3,2,4,weekday_vs_weekend*E_w,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,5,slot_pm*E_w,-0.008254112976008067,0.007950733205923897,290,-0.04728391760647258,0.026438369386210425,0.95,0.018552180153468
6,3,2,6,CAE_avg_lastweek,0.3318488545011904,0.007950733205923897,290,0.20985268370510374,0.4022126125680798,0.95,0.05017636537351875
6,3,2,7,weekday_vs_weekend*CAE_avg_lastweek,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,8,slot_pm*CAE_avg_lastweek,0.3318488545011892,0.007950733205923897,290,0.20985268370510618,0.4022126125680811,0.95,0.05017636537351881
6,3,2,9,M_Y_day1_fourSC_morning,-0.013799212064348488,0.007950733205923897,290,-0.07868448255133338,0.06859130261784271,0.95,0.03898675571674726
6,3,2,10,M_Y_day1_fourSC_afternoon,-0.03602924805755922,0.007950733205923897,290,-0.14150239373186674,0.05998100828669131,0.95,0.051054097682603536
6,3,2,11,M_Y_day1_anticipated_affect,0.3916320257157953,0.007950733205923897,290,0.21858451160861483,0.6121772076147183,0.95,0.10089733601129354
6,3,2,12,M_Y_day2_fourSC_morning,0.01965850739620571,0.007950733205923897,290,-0.1028009581164948,0.10437353086994086,0.95,0.05038716783678646
6,3,2,13,M_Y_day2_fourSC_afternoon,0.06979908597046336,0.007950733205923897,290,-0.04853782336548866,0.17429575671979933,0.95,0.05767665209051529
6,3,2,14,M_Y_day2_anticipated_affect,0.2940774512250387,0.007950733205923897,290,0.1225594868424618,0.5828257582264307,0.95,0.11687476316088848
6,3,2,15,M_Y_day3_fourSC_morning,-0.06468349593649346,0.007950733205923897,290,-0.1303252773404901,0.0158021955572822,0.95,0.0367628812950547
6,3,2,16,M_Y_day3_fourSC_afternoon,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,17,M_Y_day3_anticipated_affect,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,18,M_Y_day4_fourSC_morning,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,19,M_Y_day4_fourSC_afternoon,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,20,M_Y_day4_anticipated_affect,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,21,M_Y_day5_fourSC_morning,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,22,M_Y_day5_fourSC_afternoon,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,23,M_Y_day5_anticipated_affect,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,24,M_Y_day6_fourSC_morning,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,25,M_Y_day6_fourSC_afternoon,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,26,M_Y_day6_anticipated_affect,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,27,M_E_day1_pageview_morning,0.05782090274782879,0.007950733205923897,290,0.010979178542529886,0.11027518859371084,0.95,0.02637054665251436
6,3,2,28,M_E_day1_pageview_afternoon,-0.055259087342556516,0.007950733205923897,290,-0.11628843411556034,0.004524168772154207,0.95,0.030000542066286856
6,3,2,29,M_E_day1_morning_fitbit_wear,0.06694117168241939,0.007950733205923897,290,-0.06711979902192311,0.21068148154898542,0.95,0.07038082187528247
6,3,2,30,M_E_day1_daily_survey_complete,0.03019517575075129,0.007950733205923897,290,-0.0712253279822993,0.14611224821966395,0.95,0.055171881693470676
6,3,2,31,M_E_day2_pageview_morning,0.054713411168222106,0.007950733205923897,290,-0.00922633928980654,0.10182901456257289,0.95,0.02800550804881036
6,3,2,32,M_E_day2_pageview_afternoon,-0.016732796458759087,0.007950733205923897,290,-0.09275434399415168,0.03537217442141338,0.95,0.032010786628562354
6,3,2,33,M_E_day2_morning_fitbit_wear,-0.09916898894453915,0.007950733205923897,290,-0.2617332646176214,0.09840940552534407,0.95,0.08828997657299181
6,3,2,34,M_E_day2_daily_survey_complete,-0.04317202794867719,0.007950733205923897,290,-0.1645477362971231,0.07954264986272257,0.95,0.060821303036777415
6,3,2,35,M_E_day3_pageview_morning,-0.04538490911060274,0.007950733205923897,290,-0.13037226958257908,0.06260084380762651,0.95,0.04990467374308234
6,3,2,36,M_E_day3_pageview_afternoon,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,37,M_E_day3_morning_fitbit_wear,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,38,M_E_day3_daily_survey_complete,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,39,M_E_day4_pageview_morning,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,40,M_E_day4_pageview_afternoon,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,41,M_E_day4_morning_fitbit_wear,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,42,M_E_day4_daily_survey_complete,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,43,M_E_day5_pageview_morning,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,44,M_E_day5_pageview_afternoon,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,45,M_E_day5_morning_fitbit_wear,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,46,M_E_day5_daily_survey_complete,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,47,M_E_day6_pageview_morning,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,48,M_E_day6_pageview_afternoon,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,49,M_E_day6_morning_fitbit_wear,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,50,M_E_day6_daily_survey_complete,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,51,yesterday_step_count,0.005267695007871923,0.007950733205923897,290,-0.050233370136453494,0.0819296911240704,0.95,0.0333416664225112
6,3,2,52,ema_step_count,0.012340265703007773,0.007950733205923897,290,-0.04698592945754005,0.07505607265911211,0.95,0.03189178223614104
6,3,2,53,prior2hour_step_count,-0.009353904125093186,0.007950733205923897,290,-0.034204737387147764,0.020259751680145637,0.95,0.013553216311827805
6,3,2,54,previous7days_rpa,0.08958195568069677,0.007950733205923897,290,-0.12283534649656883,0.24322311149821962,0.95,0.09365136192308227
6,3,2,55,active_status_fraction_7days,0.21158028319138042,0.007950733205923897,290,0.0032925576322665106,0.3658189004686216,0.95,0.09316781715920329
6,3,2,56,recent_burden,-0.0011357960775620264,0.007950733205923897,290,-0.057114272579257185,0.04198786150618758,0.95,0.024756980482187083
6,3,2,57,salience_yesterday,0.010426535998081476,0.007950733205923897,290,-0.03434108554991044,0.04669037172246903,0.95,0.019766530408982484
6,3,2,58,walk_interaction_7d,-0.003129488091836322,0.007950733205923897,290,-0.16341938568479678,0.1962367715216972,0.95,0.09300173733168184
6,3,2,59,A,0.004969060198674451,0.007950733205923897,290,-0.04321061436846305,0.03828950635940355,0.95,0.020139098909801874
6,3,2,60,A*E_w,-0.001814851571825009,0.007950733205923897,290,-0.01795451911100198,0.011866021636937183,0.95,0.007079846430722148
6,3,2,61,A*CAE_avg_lastweek,0.002878239344935393,0.007950733205923897,290,-0.009732515319031614,0.026864024578119223,0.95,0.008771031683053349
